timestamp,event_type,category,device,email,error_type,items_count,latency_ms,price,product_id,product_name,quantity,session_id,status,user_id
2026-05-23T18:59:27.824Z,product_viewed,Memorias,mobile,,,,,150,3,Memoria RAM 32GB DDR5,,sess_37w6o1skd28,,3774
2026-05-22T23:09:09.825Z,product_viewed,Memorias,mobile,,,,,150,3,Memoria RAM 32GB DDR5,,sess_7xntzghzcxm,,3771
2026-05-23T19:32:25.827Z,product_viewed,Monitores,desktop,,,,,300,6,"Monitor Gaming 27"" 144Hz",,sess_yyhefadctwh,,3773
2026-05-23T07:26:42.010Z,product_viewed,Memorias,mobile,,,,,150,3,Memoria RAM 32GB DDR5,,sess_ihug5x3i83f,,
2026-05-23T05:13:40.023Z,user_registered,,desktop,navegante_65981@technova.com,,,13,,,,,sess_o5uuij95s,success,3775
2026-05-23T21:18:49.041Z,product_viewed,Componentes,desktop,,,,,120,5,Fuente de Poder 850W,,sess_v9xa47cpya,,3765
2026-05-23T17:15:44.070Z,user_registered,,desktop,navegante_50730@technova.com,,,29,,,,,sess_o7b75aqpzfe,success,3776
2026-05-23T09:29:37.197Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_f0nfj53vblt,,1
2026-05-23T18:42:37.202Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_0rrmfj0amrwb,,1
2026-05-23T17:26:04.212Z,order_failed,,desktop,,Sin stock suficiente,,15,1600,1,Tarjeta Gráfica RTX 4090,,sess_b9id98mj11,out_of_stock,1
2026-05-22T22:54:59.216Z,order_failed,,desktop,,Sin stock suficiente,,14,1600,1,Tarjeta Gráfica RTX 4090,,sess_exf3uctceoa,out_of_stock,1
2026-05-23T14:05:03.305Z,product_viewed,Componentes,desktop,,,,,600,2,Procesador Intel Core i9,,sess_5s1gdbsujs8,,
2026-05-22T23:23:11.675Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_grhiffwrlj,,3766
2026-05-23T01:09:50.713Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_se5nl1xe2r,,2
2026-05-22T23:46:45.716Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_n897po1a7wb,,2
2026-05-23T16:17:44.214Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_7i6d9oi5db,,2
2026-05-23T03:01:05.217Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_fozig8j6rzv,,2
2026-05-22T22:42:54.236Z,order_failed,,desktop,,Sin stock suficiente,,22,1600,1,Tarjeta Gráfica RTX 4090,,sess_v1u1c6mzhs,out_of_stock,2
2026-05-23T03:13:50.236Z,order_failed,,desktop,,Sin stock suficiente,,18,1600,1,Tarjeta Gráfica RTX 4090,,sess_5dpcfti57gk,out_of_stock,2
2026-05-23T05:35:43.272Z,catalog_browsed,,desktop,,,10,6,,,,,sess_8jme1gsej0v,success,3775
2026-05-23T01:29:06.276Z,order_attempted,,desktop,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_l1i1246qapm,,3767
2026-05-23T21:14:22.283Z,order_attempted,,mobile,,,,,90,7,Teclado Mecánico RGB,,sess_9qnp4zovdpb,,3768
2026-05-23T03:17:09.284Z,order_attempted,,desktop,,,,,90,7,Teclado Mecánico RGB,,sess_ywzi02azuyh,,3769
2026-05-23T20:29:59.288Z,order_attempted,,mobile,,,,,70,8,Mouse Gamer Inalámbrico,,sess_03j97jt629u3,,3770
2026-05-23T22:01:53.297Z,catalog_browsed,,desktop,,,10,8,,,,,sess_vpaenekk30m,success,
2026-05-23T17:17:09.303Z,order_completed,,desktop,,,,27,110,9,Unidad SSD 1TB NVMe M.2,1,sess_0iblt288o72,success,3767
2026-05-23T20:30:12.324Z,user_registered,,desktop,comprador_71726@technova.com,,,21,,,,,sess_rayd2wphgyr,success,3777
2026-05-23T21:43:42.324Z,order_attempted,,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_54ovc13u4ww,,3772
2026-05-23T13:52:43.325Z,order_attempted,,desktop,,,,,150,3,Memoria RAM 32GB DDR5,,sess_dpwwkpqolbd,,3774
2026-05-23T01:24:34.325Z,product_viewed,Componentes,mobile,,,,,600,2,Procesador Intel Core i9,,sess_dr0kttqregl,,3766
2026-05-23T15:32:26.326Z,order_attempted,,desktop,,,,,150,3,Memoria RAM 32GB DDR5,,sess_4merd4ul02p,,3771
2026-05-23T02:36:26.327Z,order_attempted,,mobile,,,,,300,6,"Monitor Gaming 27"" 144Hz",,sess_p0l9sdilu7d,,3773
2026-05-23T21:02:35.346Z,order_completed,,desktop,,,,62,90,7,Teclado Mecánico RGB,1,sess_wbusj2nk6ed,success,3769
2026-05-23T16:59:11.351Z,order_failed,,desktop,,Sin stock suficiente,,27,1600,1,Tarjeta Gráfica RTX 4090,,sess_kzvyfr0rqb9,out_of_stock,3772
2026-05-23T00:52:27.353Z,order_completed,,desktop,,,,65,70,8,Mouse Gamer Inalámbrico,1,sess_5qxnb8wfxif,success,3770
2026-05-22T23:19:53.354Z,order_completed,,desktop,,,,71,90,7,Teclado Mecánico RGB,1,sess_qojlb4yk8de,success,3768
2026-05-23T03:36:13.378Z,user_registered,,desktop,comprador_2841@technova.com,,,27,,,,,sess_n2qai8vlegk,success,3778
2026-05-23T13:34:43.381Z,order_completed,,desktop,,,,56,150,3,Memoria RAM 32GB DDR5,1,sess_d1k3j0exykr,success,3774
2026-05-23T18:35:12.387Z,order_completed,,desktop,,,,61,150,3,Memoria RAM 32GB DDR5,1,sess_akmgnz0m3sb,success,3771
2026-05-23T18:14:37.397Z,user_registered,,mobile,comprador_23845@technova.com,,,51,,,,,sess_1qr8chqb58i,success,3779
2026-05-23T21:33:59.399Z,user_registered,,mobile,comprador_16803@technova.com,,,45,,,,,sess_g4r60dpmzv,success,3780
2026-05-23T03:27:15.402Z,order_completed,,desktop,,,,75,300,6,"Monitor Gaming 27"" 144Hz",1,sess_ex3tqa8gacu,success,3773
2026-05-23T01:21:12.403Z,user_registered,,desktop,comprador_32106@technova.com,,,50,,,,,sess_0pp687i4yiub,success,3781
2026-05-23T14:47:30.409Z,user_registered,,desktop,comprador_24350@technova.com,,,22,,,,,sess_9o61zzy4gdo,success,3782
2026-05-23T00:08:50.409Z,user_registered,,desktop,comprador_48877@technova.com,,,27,,,,,sess_tskqm7fyq7,success,3783
2026-05-23T01:25:24.416Z,user_registered,,desktop,comprador_93893@technova.com,,,14,,,,,sess_uj5p5p3eixa,success,3784
2026-05-23T22:12:39.489Z,product_viewed,Periféricos,desktop,,,,,70,8,Mouse Gamer Inalámbrico,,sess_mr18zizmu6,,
2026-05-23T11:18:32.736Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_7rpwszvjbfc,,2
2026-05-23T00:24:28.737Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_b9i1txy0i08,,1
2026-05-23T18:48:10.882Z,product_viewed,Componentes,desktop,,,,,350,4,Placa Base ASUS ROG,,sess_pzco69068ja,,
2026-05-23T03:58:16.213Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_5rcf8crg3y,,3775
2026-05-23T14:55:43.237Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_qnpm2kaaqi,,2
2026-05-23T12:50:01.237Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_9sm1g2vm9w,,1
2026-05-22T23:09:06.252Z,order_failed,,mobile,,Sin stock suficiente,,15,1600,1,Tarjeta Gráfica RTX 4090,,sess_2mg8lomui8u,out_of_stock,2
2026-05-23T21:53:18.252Z,order_failed,,desktop,,Sin stock suficiente,,15,1600,1,Tarjeta Gráfica RTX 4090,,sess_gdj2jc30hxu,out_of_stock,1
2026-05-23T21:45:29.335Z,user_logged_in,,desktop,comprador_71726@technova.com,,,10,,,,,sess_ilxhdeexhcr,success,3777
2026-05-23T04:35:28.398Z,user_logged_in,,desktop,comprador_2841@technova.com,,,19,,,,,sess_ertmjz44yda,success,3778
2026-05-23T00:02:54.429Z,catalog_browsed,,desktop,,,10,34,,,,,sess_b632rfurnw,success,
2026-05-22T22:56:14.440Z,user_logged_in,,desktop,comprador_16803@technova.com,,,41,,,,,sess_j9wlcrfrxla,success,3780
2026-05-23T14:46:28.446Z,user_logged_in,,desktop,comprador_23845@technova.com,,,48,,,,,sess_ga1o2tbj0jk,success,3779
2026-05-23T13:04:41.448Z,user_logged_in,,mobile,comprador_24350@technova.com,,,39,,,,,sess_kxlggcs9kp,success,3782
2026-05-23T00:48:29.450Z,user_logged_in,,desktop,comprador_32106@technova.com,,,44,,,,,sess_fktk61wy38i,success,3781
2026-05-23T16:43:38.456Z,user_logged_in,,desktop,comprador_93893@technova.com,,,38,,,,,sess_8h2ckfk0tdq,success,3784
2026-05-23T02:23:09.457Z,user_logged_in,,mobile,comprador_48877@technova.com,,,48,,,,,sess_72sr2pa5w4e,success,3783
2026-05-23T19:48:31.719Z,catalog_browsed,,desktop,,,10,10,,,,,sess_nsjagx2lm5m,success,3776
2026-05-23T20:45:33.752Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_i8exz7f4nl,,2
2026-05-23T21:36:21.753Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_cf1fo11sqmn,,2
2026-05-23T02:31:37.074Z,product_viewed,Componentes,desktop,,,,,350,4,Placa Base ASUS ROG,,sess_djge22paxrt,,
2026-05-23T06:40:20.253Z,order_attempted,,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_28mrbv389pg,,2
2026-05-23T04:47:05.254Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_as9kuvar6aq,,2
2026-05-23T17:11:33.267Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_hy2boilcwga,,3776
2026-05-23T12:00:29.271Z,order_failed,,desktop,,Sin stock suficiente,,18,1600,1,Tarjeta Gráfica RTX 4090,,sess_pi01ojj961g,out_of_stock,2
2026-05-23T21:52:07.272Z,order_failed,,desktop,,Sin stock suficiente,,18,1600,1,Tarjeta Gráfica RTX 4090,,sess_9mbs9ti8716,out_of_stock,2
2026-05-23T03:33:02.352Z,product_viewed,Almacenamiento,mobile,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_9ikx2read7b,,3777
2026-05-23T22:10:10.403Z,product_viewed,Monitores,desktop,,,,,300,6,"Monitor Gaming 27"" 144Hz",,sess_0kj2ermvy7sm,,3778
2026-05-23T22:21:48.408Z,product_viewed,Periféricos,mobile,,,,,90,7,Teclado Mecánico RGB,,sess_keiwcypsp9j,,3775
2026-05-22T23:49:30.415Z,user_registered,,desktop,navegante_27753@technova.com,,,7,,,,,sess_gimjkwi59o4,success,3785
2026-05-23T17:55:59.447Z,product_viewed,Componentes,mobile,,,,,350,4,Placa Base ASUS ROG,,sess_mfrvx8q4hm,,3780
2026-05-23T02:29:34.454Z,product_viewed,Periféricos,desktop,,,,,70,8,Mouse Gamer Inalámbrico,,sess_5rboa43vzfj,,3779
2026-05-23T13:24:59.456Z,product_viewed,Almacenamiento,desktop,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_jrpd51pt7cg,,3782
2026-05-23T02:59:10.457Z,product_viewed,Componentes,mobile,,,,,120,5,Fuente de Poder 850W,,sess_mvh4bkhhzw,,3781
2026-05-23T01:00:44.462Z,product_viewed,Monitores,desktop,,,,,300,6,"Monitor Gaming 27"" 144Hz",,sess_83fqlbpw6mj,,3783
2026-05-23T18:20:44.462Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_2y4ajtz1ufn,,3784
2026-05-23T00:30:33.634Z,product_viewed,Monitores,mobile,,,,,300,6,"Monitor Gaming 27"" 144Hz",,sess_zeodr9sloks,,
2026-05-23T00:13:25.643Z,user_registered,,desktop,navegante_52669@technova.com,,,9,,,,,sess_obpk1xvb6x,success,3786
2026-05-23T00:07:52.771Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_e5xay4pf6ed,,1
2026-05-23T21:21:31.772Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_8m3ds29pk2m,,1
2026-05-23T13:27:16.058Z,catalog_browsed,,desktop,,,10,6,,,,,sess_y420pm9lnx,success,
2026-05-23T18:34:00.195Z,catalog_browsed,,desktop,,,10,6,,,,,sess_ujhkpa7bh09,success,
2026-05-23T02:04:41.272Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_60w8frx5nqx,,1
2026-05-23T19:01:34.273Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_p608sbmizz,,1
2026-05-23T19:17:43.286Z,order_failed,,desktop,,Sin stock suficiente,,13,1600,1,Tarjeta Gráfica RTX 4090,,sess_v5b6calz79a,out_of_stock,1
2026-05-22T23:33:15.287Z,order_failed,,desktop,,Sin stock suficiente,,15,1600,1,Tarjeta Gráfica RTX 4090,,sess_1yfeuicgbom,out_of_stock,1
2026-05-23T16:39:41.759Z,product_viewed,Almacenamiento,desktop,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_xkjgb2u818,,3776
2026-05-23T21:20:56.766Z,user_registered,,mobile,navegante_66627@technova.com,,,7,,,,,sess_mchjxtll648,success,3787
2026-05-23T03:31:14.780Z,product_viewed,Componentes,desktop,,,,,350,4,Placa Base ASUS ROG,,sess_r8jji2vpzvo,,
2026-05-23T01:05:00.787Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_b96oiea4lve,,1
2026-05-23T01:59:25.789Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_4jj6b315o9q,,1
2026-05-23T16:01:06.833Z,catalog_browsed,,desktop,,,10,6,,,,,sess_qdswpqll0oi,success,3785
2026-05-23T03:46:52.853Z,order_attempted,,desktop,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_i1hel3youaj,,3777
2026-05-23T15:00:31.870Z,order_completed,,mobile,,,,17,110,9,Unidad SSD 1TB NVMe M.2,1,sess_ebs8aaydh8q,success,3777
2026-05-23T18:09:46.877Z,user_registered,,desktop,comprador_56890@technova.com,,,7,,,,,sess_gpo19swfqb7,success,3788
2026-05-23T22:00:55.903Z,order_attempted,,desktop,,,,,300,6,"Monitor Gaming 27"" 144Hz",,sess_u4n9yxjc55c,,3778
2026-05-23T11:04:13.920Z,order_completed,,desktop,,,,16,300,6,"Monitor Gaming 27"" 144Hz",1,sess_o1e448ydemd,success,3778
2026-05-23T05:46:45.930Z,user_registered,,desktop,comprador_57195@technova.com,,,10,,,,,sess_rk8l5tfd9kn,success,3789
2026-05-23T02:49:56.948Z,order_attempted,,desktop,,,,,350,4,Placa Base ASUS ROG,,sess_1jgemoqagfx,,3780
2026-05-23T14:04:27.954Z,order_attempted,,desktop,,,,,70,8,Mouse Gamer Inalámbrico,,sess_pn3fwbm78cs,,3779
2026-05-23T06:11:55.957Z,order_attempted,,desktop,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_phbqteysnli,,3782
2026-05-23T02:43:58.958Z,order_attempted,,desktop,,,,,120,5,Fuente de Poder 850W,,sess_4zfceqr0rps,,3781
2026-05-23T22:13:57.962Z,order_attempted,,desktop,,,,,300,6,"Monitor Gaming 27"" 144Hz",,sess_204dr5kbk7n,,3783
2026-05-23T01:59:01.963Z,order_attempted,,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_n6dh8ii1k3,,3784
2026-05-23T00:28:03.975Z,order_failed,,mobile,,Sin stock suficiente,,27,350,4,Placa Base ASUS ROG,,sess_jj9ybdfz8xf,out_of_stock,3780
2026-05-23T16:35:42.000Z,order_completed,,desktop,,,,42,110,9,Unidad SSD 1TB NVMe M.2,1,sess_rc6rci16udl,success,3782
2026-05-23T22:13:53.009Z,order_failed,,desktop,,Sin stock suficiente,,46,1600,1,Tarjeta Gráfica RTX 4090,,sess_7o5nc8dffno,out_of_stock,3784
2026-05-23T01:43:28.016Z,user_registered,,mobile,comprador_98681@technova.com,,,40,,,,,sess_l0dk1qnbxdo,success,3790
2026-05-23T22:10:19.020Z,order_completed,,desktop,,,,66,70,8,Mouse Gamer Inalámbrico,1,sess_s5xyfwl71m,success,3779
2026-05-23T15:47:53.024Z,order_completed,,desktop,,,,62,300,6,"Monitor Gaming 27"" 144Hz",1,sess_jxfpwlwyol9,success,3783
2026-05-23T13:37:38.030Z,user_registered,,desktop,comprador_35214@technova.com,,,30,,,,,sess_1pern5i08sf,success,3791
2026-05-23T02:52:06.032Z,order_completed,,desktop,,,,74,120,5,Fuente de Poder 850W,1,sess_78unf2uitog,success,3781
2026-05-23T16:37:33.035Z,user_registered,,desktop,comprador_74502@technova.com,duplicate_or_error,,26,,,,,sess_ko6owudmww,failed,
2026-05-22T22:44:48.041Z,user_registered,,desktop,comprador_10004@technova.com,,,21,,,,,sess_x724jpdlyl,success,3792
2026-05-23T15:08:45.052Z,user_registered,,desktop,comprador_751@technova.com,,,28,,,,,sess_ccf4c90kz9p,success,3793
2026-05-23T21:29:16.054Z,user_registered,,desktop,comprador_35958@technova.com,,,22,,,,,sess_06n0oygbhxlg,success,3794
2026-05-23T22:28:49.056Z,user_registered,,mobile,comprador_56526@technova.com,,,20,,,,,sess_qudw3jsu51k,success,3795
2026-05-23T00:06:37.287Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_pvcinfesrcd,,1
2026-05-22T23:05:42.290Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_vdnx7i17yg,,1
2026-05-23T17:36:04.302Z,order_failed,,desktop,,Sin stock suficiente,,15,1600,1,Tarjeta Gráfica RTX 4090,,sess_n7b7v1co0l,out_of_stock,1
2026-05-23T02:08:00.303Z,order_failed,,desktop,,Sin stock suficiente,,13,1600,1,Tarjeta Gráfica RTX 4090,,sess_0d8j7aaq6d8o,out_of_stock,1
2026-05-23T00:40:42.340Z,product_viewed,Componentes,desktop,,,,,120,5,Fuente de Poder 850W,,sess_uul3f26t1r,,3785
2026-05-23T14:28:24.352Z,user_registered,,desktop,navegante_70257@technova.com,,,12,,,,,sess_s9c1bg3jmz,success,3796
2026-05-23T02:05:35.406Z,product_viewed,Periféricos,mobile,,,,,70,8,Mouse Gamer Inalámbrico,,sess_ndpxnyjp0n,,
2026-05-23T19:36:36.486Z,catalog_browsed,,desktop,,,10,4,,,,,sess_ykgdwrifkwd,success,3786
2026-05-23T19:01:43.803Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_bww1r8qtue,,2
2026-05-23T00:42:23.804Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_bnp3rcno1vl,,2
2026-05-23T21:19:07.889Z,user_logged_in,,desktop,comprador_56890@technova.com,,,11,,,,,sess_u5e26bto42,success,3788
2026-05-23T15:05:42.936Z,user_logged_in,,desktop,comprador_57195@technova.com,,,5,,,,,sess_9bi74xtvhc6,success,3789
2026-05-23T05:02:13.024Z,user_logged_in,,desktop,comprador_98681@technova.com,,,7,,,,,sess_mnwju9yfr1a,success,3790
2026-05-23T00:30:01.037Z,user_logged_in,,desktop,comprador_35214@technova.com,,,6,,,,,sess_bd5ql4h9b7p,success,3791
2026-05-23T19:03:02.046Z,user_logged_in,,desktop,comprador_10004@technova.com,,,5,,,,,sess_4kv3im633c,success,3792
2026-05-23T02:30:00.055Z,product_viewed,Componentes,desktop,,,,,600,2,Procesador Intel Core i9,,sess_1fk5mtqha73,,3786
2026-05-23T02:49:44.062Z,user_logged_in,,desktop,comprador_35958@technova.com,,,8,,,,,sess_nwquy9z56,success,3794
2026-05-22T23:07:42.063Z,user_logged_in,,desktop,comprador_751@technova.com,,,10,,,,,sess_oy6uuo0sldi,success,3793
2026-05-23T03:36:41.064Z,user_logged_in,,desktop,comprador_56526@technova.com,,,8,,,,,sess_1vveleldr6f,success,3795
2026-05-23T01:10:54.138Z,product_viewed,Componentes,desktop,,,,,350,4,Placa Base ASUS ROG,,sess_bupctxlxd5t,,
2026-05-23T02:41:19.304Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_9v7phj6js1g,,2
2026-05-23T03:08:56.304Z,order_attempted,,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_28dxyn2lf0k,,2
2026-05-23T17:07:48.322Z,order_failed,,mobile,,Sin stock suficiente,,18,1600,1,Tarjeta Gráfica RTX 4090,,sess_x6twfyos0w,out_of_stock,2
2026-05-23T17:29:47.322Z,order_failed,,desktop,,Sin stock suficiente,,17,1600,1,Tarjeta Gráfica RTX 4090,,sess_4bhsgwzfgph,out_of_stock,2
2026-05-23T01:13:00.444Z,product_viewed,Memorias,desktop,,,,,150,3,Memoria RAM 32GB DDR5,,sess_zun15uvtkuq,,
2026-05-23T21:49:05.526Z,catalog_browsed,,mobile,,,10,6,,,,,sess_xmv9ldlsgu,success,3796
2026-05-23T17:14:47.822Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_rwmotykstfm,,1
2026-05-23T22:31:55.823Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_vdjqnryf6u,,1
2026-05-23T18:31:16.899Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_4u239q7p8yg,,3788
2026-05-23T04:11:21.945Z,product_viewed,Almacenamiento,mobile,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_i5urntaxvh,,3789
2026-05-23T17:26:28.030Z,product_viewed,Almacenamiento,desktop,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_duoxdvot6nk,,3790
2026-05-23T17:49:13.043Z,product_viewed,Componentes,desktop,,,,,600,2,Procesador Intel Core i9,,sess_1ks4to6urds,,3791
2026-05-22T22:42:14.051Z,product_viewed,Componentes,desktop,,,,,120,5,Fuente de Poder 850W,,sess_bq0t7xqcecs,,3792
2026-05-23T00:13:59.069Z,product_viewed,Componentes,mobile,,,,,120,5,Fuente de Poder 850W,,sess_je0xphw8kff,,3793
2026-05-23T09:24:07.071Z,product_viewed,Periféricos,mobile,,,,,90,7,Teclado Mecánico RGB,,sess_n8ndqimegx,,3794
2026-05-23T22:12:07.075Z,product_viewed,Componentes,desktop,,,,,600,2,Procesador Intel Core i9,,sess_1lml3y0myxrh,,3795
2026-05-23T22:20:41.322Z,order_attempted,,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_6n9ujv4l053,,1
2026-05-23T19:30:06.323Z,order_attempted,,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_gggxvq4sr48,,1
2026-05-23T20:59:48.338Z,order_failed,,desktop,,Sin stock suficiente,,15,1600,1,Tarjeta Gráfica RTX 4090,,sess_3uwqypvfjh6,out_of_stock,1
2026-05-23T03:02:00.338Z,order_failed,,desktop,,Sin stock suficiente,,15,1600,1,Tarjeta Gráfica RTX 4090,,sess_63nrev0nq0a,out_of_stock,1
2026-05-23T02:02:01.561Z,product_viewed,Memorias,desktop,,,,,150,3,Memoria RAM 32GB DDR5,,sess_ad35gpk8gim,,3796
2026-05-22T23:34:31.561Z,catalog_browsed,,mobile,,,10,5,,,,,sess_pweloc4hmgl,success,
2026-05-23T01:51:25.643Z,catalog_browsed,,mobile,,,10,7,,,,,sess_t1471k9hgd9,success,3787
2026-05-23T02:02:51.839Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_0mgi59k1qdg,,2
2026-05-23T22:24:46.839Z,product_viewed,Componentes,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_uauq8fsm3ze,,1
2026-05-23T16:44:14.238Z,product_viewed,Componentes,mobile,,,,,350,4,Placa Base ASUS ROG,,sess_yyhz352fyrl,,
2026-05-23T19:20:06.253Z,user_registered,,desktop,navegante_55888@technova.com,,,15,,,,,sess_o1lqzvh6nc,success,3797
2026-05-23T21:03:16.339Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_ktsgpyjskq,,2
2026-05-23T18:39:54.339Z,order_attempted,,mobile,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_l0ydnfzlmw9,,1
2026-05-23T10:47:48.362Z,order_failed,,desktop,,Sin stock suficiente,,23,1600,1,Tarjeta Gráfica RTX 4090,,sess_0tttpooev9,out_of_stock,2
2026-05-23T03:15:03.364Z,order_failed,,desktop,,Sin stock suficiente,,25,1600,1,Tarjeta Gráfica RTX 4090,,sess_je6041crxoo,out_of_stock,1
2026-05-23T12:24:22.400Z,order_attempted,,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_bg40xj5jk1o,,3788
2026-05-23T04:09:12.411Z,order_failed,,mobile,,Sin stock suficiente,,10,1600,1,Tarjeta Gráfica RTX 4090,,sess_yev62p0zfdq,out_of_stock,3788
2026-05-23T04:45:43.420Z,user_registered,,mobile,comprador_91438@technova.com,,,8,,,,,sess_0g3996363beu,success,3798
2026-05-23T03:57:44.440Z,catalog_browsed,,desktop,,,10,5,,,,,sess_hureevdtmyw,success,
2026-05-23T05:04:30.446Z,order_attempted,,mobile,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_c3jm2qylndf,,3789
2026-05-23T21:44:23.454Z,product_viewed,Componentes,desktop,,,,,1600,1,Tarjeta Gráfica RTX 4090,,sess_dmrwyjahi7f,,3787
2026-05-23T17:29:41.461Z,order_completed,,mobile,,,,14,110,9,Unidad SSD 1TB NVMe M.2,1,sess_l53yncgpr2d,success,3789
2026-05-23T17:26:38.469Z,user_registered,,desktop,comprador_16375@technova.com,,,8,,,,,sess_q1fo5a2qkrq,success,3799
2026-05-23T10:47:45.531Z,order_attempted,,desktop,,,,,110,9,Unidad SSD 1TB NVMe M.2,,sess_twplpzqsgz,,3790
2026-05-23T05:50:45.544Z,order_attempted,,mobile,,,,,600,2,Procesador Intel Core i9,,sess_zwfhmjrns2,,3791
2026-05-23T15:14:05.545Z,order_completed,,mobile,,,,14,110,9,Unidad SSD 1TB NVMe M.2,1,sess_xrp4lhdl39,success,3790
2026-05-23T15:06:41.551Z,order_attempted,,mobile,,,,,120,5,Fuente de Poder 850W,,sess_w6xymlyeq49,,3792
2026-05-22T23:51:59.565Z,order_failed,,desktop,,Sin stock suficiente,,21,600,2,Procesador Intel Core i9,,sess_0hdshcdeiz3r,out_of_stock,3791
2026-05-23T16:31:52.565Z,user_registered,,desktop,comprador_96632@technova.com,,,20,,,,,sess_guyc0pnxx7,success,3800
2026-05-23T19:09:10.569Z,order_attempted,,desktop,,,,,120,5,Fuente de Poder 850W,,sess_v1w8nt8cmtd,,3793
2026-05-23T02:21:47.571Z,order_attempted,,desktop,,,,,90,7,Teclado Mecánico RGB,,sess_bfmkrmo0fgd,,3794
2026-05-22T23:42:00.576Z,order_attempted,,desktop,,,,,600,2,Procesador Intel Core i9,,sess_rxzygilc23k,,3795
2026-05-23T00:15:02.586Z,user_registered,,desktop,comprador_52714@technova.com,,,21,,,,,sess_vuhe0cn2ggh,success,3801
